ID,Country,Region,State_Region,LGA_District,long,lat,trial_ID,trial_Code,plotID,treat,rootYield_t_ha,harvestYear,harvestMonth,harvestDate,Hdate,plantingDate,plantYear,plantMonth,plantDate
2638,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005099,NK,8.7,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2639,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005029,NPK,25.35,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2640,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005030,half_NPK,12.46,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2641,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005109,NP,13.2,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2642,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005019,NPK,31.39,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2643,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5853,-2.5654,ACTLTZ000695,NOT-1,ACPOTZ005097,CON,25.4,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2644,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005105,half_NPK,4.77,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2645,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005094,NPK,4.35,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2646,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005065,PK,4.505,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2647,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005104,NPK,3.005,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2648,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005054,CON,6.485,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2649,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005085,NP,7.7,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2650,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005075,NK,5.985,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2651,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.556,-2.8787,ACTLTZ000697,NOT-2,ACPOTZ005095,NPK_micro,7.575,2017,11,22,22/11/2017,31/10/2016,2016,10,31
2652,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ005224,NPK,9.61,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2653,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ004401,NPK,10.53,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2654,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ005925,NP,14.5075,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2655,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ004511,CON,6.58,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2656,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ005342,NK,5.245,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2657,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ005332,half_NPK,13.9275,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2658,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6641,-2.8099,ACTLTZ000699,NOT-1,ACPOTZ005251,PK,12.24,2017,11,12,12/11/2017,31/10/2016,2016,10,31
2659,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ004500,NPK,7.7,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2660,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ005928,half_NPK,5.5,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2661,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ005406,NPK_micro,9.65,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2662,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ004459,PK,25.53,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2663,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ005312,NP,2.4,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2664,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ004510,CON,7.25,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2665,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ004409,NK,22.27,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2666,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8056,-2.8438,ACTLTZ000700,NOT-1,ACPOTZ004490,NPK,13.6,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2667,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005324,CON,15.415,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2668,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005341,PK,14.385,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2669,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005429,NPK_micro,13.685,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2670,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005368,NP,14.985,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2671,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005243,NPK,6.7,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2672,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ004457,NK,4.89,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2673,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000702,NOT-2,ACPOTZ005388,half_NPK,10,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2674,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005282,NPK,3.96,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2675,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005343,NPK_micro,4.48,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2676,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005262,NPK,7.905,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2677,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005280,NK,6.35,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2678,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005272,PK,3.57,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2679,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005323,NP,5.07,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2680,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005292,half_NPK,10.27,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2681,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4677,-2.788,ACTLTZ000704,NOT-2,ACPOTZ005334,CON,5.8,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2682,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005060,PK,27.405,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2683,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005088,NP,25.29,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2684,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005050,NPK,37.87,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2685,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005070,NPK,31.57,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2686,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005108,NPK_micro,18.92,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2687,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005080,CON,30.85,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2688,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005067,NK,19.95,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2689,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.8152,-2.8343,ACTLTZ000705,NOT-1,ACPOTZ005039,half_NPK,31.85,2017,12,6,06/12/2017,31/10/2016,2016,10,31
2690,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005110,half_NPK,8.2,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2691,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005037,PK,8.57,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2692,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005017,NPK_micro,5.4,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2693,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005087,CON,14.29,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2694,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005047,NK,9.64,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2695,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005057,NPK,6.05,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2696,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005027,NP,11.89,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2697,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.7018,-2.7924,ACTLTZ000706,NOT-1,ACPOTZ005077,NPK,12.12,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2698,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ004520,NPK,16.45,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2699,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ005120,NP,10.76,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2700,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ004440,half_NPK,10.815,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2701,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ004419,NPK,26.665,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2702,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ005021,CON,19.05,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2703,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5844,-2.5649,ACTLTZ000709,NOT-1,ACPOTZ005396,NPK_micro,11.05,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2704,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004429,CON,3.165,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2705,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ005924,NPK_micro,5.33,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2706,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004460,half_NPK,3.035,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2707,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004450,PK,2.285,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2708,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004439,NK,6.015,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2709,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ005291,NP,8.2,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2710,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004448,NPK,4.855,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2711,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4844,-2.7408,ACTLTZ000710,NOT-1,ACPOTZ004449,NPK,5.195,2017,11,20,20/11/2017,31/10/2016,2016,10,31
2712,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005428,PK,10.815,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2713,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005264,NPK_micro,5.615,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2714,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005254,half_NPK,3.915,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2715,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005240,NK,6.435,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2716,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005274,NP,5.775,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2717,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005308,NPK,5.275,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2718,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005325,NPK,3.24,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2719,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.4673,-2.7882,ACTLTZ000712,NOT-2,ACPOTZ005419,CON,7.87,2017,11,25,25/11/2017,31/10/2016,2016,10,31
2720,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.693,-2.8097,ACTLTZ000715,NOT-2,ACPOTZ005422,half_NPK,12.7,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2721,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.693,-2.8097,ACTLTZ000715,NOT-2,ACPOTZ005414,NK,15.71,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2722,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.693,-2.8097,ACTLTZ000715,NOT-2,ACPOTZ005395,CON,19.91,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2723,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.693,-2.8097,ACTLTZ000715,NOT-2,ACPOTZ005353,NPK,13.32,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2724,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.693,-2.8097,ACTLTZ000715,NOT-2,ACPOTZ005363,NPK,8.72,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2725,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ005112,NPK,19.35,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2726,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ004755,PK,38.1,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2727,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ005132,NK,13.65,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2728,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ004732,NP,17.45,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2729,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ005142,NPK_micro,11.75,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2730,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ004741,NPK,9.76,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2731,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ004751,CON,25.34,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2732,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1202,-2.4743,ACTLTZ000718,NOT-1,ACPOTZ007202,half_NPK,20.23,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2733,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ005269,NPK,13.865,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2734,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ004464,half_NPK,18.31,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2735,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ005339,CON,15.875,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2736,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ004437,NK,17.675,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2737,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ004417,NPK_micro,9.94,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2738,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ005319,NPK,7.505,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2739,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ005259,PK,9.69,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2740,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5911,-2.562,ACTLTZ000720,NOT-2,ACPOTZ004427,NP,14.615,2017,12,4,04/12/2017,31/10/2016,2016,10,31
2741,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005228,NP,10.19,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2742,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ004470,NK,5.92,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2743,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005929,CON,7.55,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2744,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005239,PK,6.07,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2745,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005229,NPK,7.08,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2746,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005238,NPK_micro,4.64,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2747,Tanzania,Tanzania Lake Region,Kagera,Biharamulo,31.6931,-2.8098,ACTLTZ000723,NOT-2,ACPOTZ005909,half_NPK,15.59,2017,11,18,18/11/2017,31/10/2016,2016,10,31
2748,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005092,NPK_micro,33.165,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2749,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005013,NK,11.45,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2750,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005102,NP,15.75,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2751,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005023,PK,33.45,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2752,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005082,half_NPK,18.75,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2753,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005033,CON,19.95,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2754,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005043,NPK,20.19,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2755,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.5823,-2.5709,ACTLTZ000724,NOT-2,ACPOTZ005073,NPK,20.365,2017,12,3,03/12/2017,31/10/2016,2016,10,31
2756,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ004462,half_NPK,14.88,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2757,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005931,NPK,14.13,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2758,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005912,PK,12.12,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2759,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005921,NP,21.705,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2760,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005237,CON,19.435,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2761,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005902,NPK_micro,21.105,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2762,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.117,-2.4701,ACTLTZ000727,NOT-2,ACPOTZ005221,NPK,26.26,2017,11,27,27/11/2017,31/10/2016,2016,10,31
2763,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005111,NPK_micro,20.5,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2764,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005121,half_NPK,24.06,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2765,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005150,NP,18.07,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2766,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005245,PK,19.495,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2767,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005011,NK,12.85,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2768,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ005113,NPK,9.76,2017,11,29,29/11/2017,31/10/2016,2016,10,31
2769,Tanzania,Tanzania Lake Region,Mwanza,Sengerema,32.1093,-2.4597,ACTLTZ000728,NOT-2,ACPOTZ004745,CON,15.59,2017,11,29,29/11/2017,31/10/2016,2016,10,31
